Product Name,Rating,Reviews,cluster_id
BLU Diva Flex 2.4 - Flip phone - unlocked Dual Sim - Silver,1,Complete garbage,3
BLU Diva Flex 2.4 - Flip phone - unlocked Dual Sim - White,5,very good,0
BLU Diva Flex 2.4 - Flip phone - unlocked Dual Sim - White,2,"It worked fine for about a week. It just stopped working and I don't know what to do about it. I bought this phone for my husband, who is one Hospice, because he has trouble using a smart phone. Now he's back struggling with it.",1
BLU Diva Flex 2.4 - Flip phone - unlocked Dual Sim - White,5,Super easy to use,2
BLU Diva Flex 2.4 - Flip phone - unlocked Dual Sim - White,5,"I like it, I use it for my parents they don't now how to use the modern phone so this one are perfect",3
BLU Diva II T275T Unlocked GSM Dual-SIM Cell Phone w/ Camera - Unlocked Cell Phones - Retail Packaging - Blue,5,Excellent product. Recommended seller...,0
BLU Diva II T275T Unlocked GSM Dual-SIM Cell Phone w/ Camera - Unlocked Cell Phones - Retail Packaging - Blue,5,Excelente,1
BLU Diva II T275T Unlocked GSM Dual-SIM Cell Phone w/ Camera - Unlocked Cell Phones - Retail Packaging - Blue,5,impressive phone worth the money and works great,2
BLU Diva II T275T Unlocked GSM Dual-SIM Cell Phone w/ Camera - Unlocked Cell Phones - Retail Packaging - Blue,2,sound quality is really bad,3
BLU Diva II Unlocked GSM Dual-SIM Cell Phone with Camera - Retail Packaging - White,5,I love the color its unlocked,0
BLU Diva II Unlocked GSM Dual-SIM Cell Phone with Camera - Retail Packaging - White,3,"It is not really a bad deal but I am not impressed. I bought this phone mostly for the mp3 features and secondary alarm clock when I travel. The speaker sound is okay although not loud enough but it is fine with headsets. The phone does not have a search for songs or artists feature so you have to go through all the songs in order to find the one you are looking for, it takes a long time considering that I have 16 gb of songs loaded on the card. Except for that it works and the battery last a long time, also the phone looks good but light plastic material.",1
BLU Diva II Unlocked GSM Dual-SIM Cell Phone with Camera - Retail Packaging - White,5,impressive phone worth the money and works great,2
BLU Diva II Unlocked GSM Dual-SIM Cell Phone with Camera - Retail Packaging - White,5,Excelente,3
BLU ENERGY X Smartphone - With 4000 mAh Super Battery - GSM Unlocked - Gold,1,S***ty phone. Stopped working after 2 months,0
BLU ENERGY X Smartphone - With 4000 mAh Super Battery - GSM Unlocked - Gold,4,"Very satisfied with the phone for the price, has all the features I was looking for and more. The best feature is the extra long-lasting battery, lasts up to about 2 weeks of low use for a person like me. The screen resolution is nice as is the camera. Wish it had more aftermarket cases to chose from",1
BLU ENERGY X Smartphone - With 4000 mAh Super Battery - GSM Unlocked - Gold,5,Excelente,2
BLU ENERGY X Smartphone - With 4000 mAh Super Battery - GSM Unlocked - Gold,4,Very good phone for the price,3
BLU Energy X 2 - With 4000 mAh Super Battery - Global GSM Unlocked Smartphone - Gold,1,"I bought this phone once had it for a week and ask for a replace software would not show text or recent calls, so they sent a replacement, got the new one-hand I did the same thing a week later worse phone bill have owned in a long time and I usually like blu phones but this was an aception do not buy!!",0
BLU Energy X 2 - With 4000 mAh Super Battery - Global GSM Unlocked Smartphone - Gold,5,Excelente,1
BLU Energy X 2 - With 4000 mAh Super Battery - Global GSM Unlocked Smartphone - Gold,5,Great phone. Great battery life. Easy setup. Great value.,2
BLU Energy X 2 - With 4000 mAh Super Battery - Global GSM Unlocked Smartphone - Gold,5,Very good phone,3
BLU Energy X 2 - With 4000 mAh Super Battery - US GSM Unlocked Smartphone - Gold,5,Excelente,0
BLU Energy X 2 - With 4000 mAh Super Battery - US GSM Unlocked Smartphone - Gold,5,Very good phone,1
BLU Energy X 2 - With 4000 mAh Super Battery - US GSM Unlocked Smartphone - Gold,1,I dropped it at knee level and the whole screen is completely crack.... What do I do is there a warranty,2
BLU Energy X 2 - With 4000 mAh Super Battery - US GSM Unlocked Smartphone - Gold,1,I bought this product because of the battery life it was supposed to have. I fully charged the battery overnight and by the next day at lunch the battery was half drained. This phone was slow and the camera was not of good quality. It was also very bulky (because the battery life was supposed to be a few days) which I could've dealt with if it had actually held the charge it was said to have. I have returned this product.,3
BLU Energy X LTE - 4000 mAh Super Battery - GSM Unlocked - Black,2,"Phone is pretty terrible. Just bought it less than a week ago and barely any apps work without it being slow/freezing/crashing. Even unlocking the phone sometimes freezes the phone. Camera is also all quite bad, don't expect a single photo worth sharing. You get what you pay for...",0
BLU Energy X LTE - 4000 mAh Super Battery - GSM Unlocked - Black,4,IT is a good phone for the price.,1
BLU Energy X LTE - 4000 mAh Super Battery - GSM Unlocked - Black,4,Works very very good,2
BLU Energy X LTE - 4000 mAh Super Battery - GSM Unlocked - Black,5,"works great, battery last longer than blu lte, solid feel, good phone",3
BLU Energy X LTE - 4000 mAh Super Battery - GSM Unlocked - Gold,5,Lovely and wonderful product,0
BLU Energy X LTE - 4000 mAh Super Battery - GSM Unlocked - Gold,2,"Phone is pretty terrible. Just bought it less than a week ago and barely any apps work without it being slow/freezing/crashing. Even unlocking the phone sometimes freezes the phone. Camera is also all quite bad, don't expect a single photo worth sharing. You get what you pay for...",1
BLU Energy X LTE - 4000 mAh Super Battery - GSM Unlocked - Gold,5,"works great, battery last longer than blu lte, solid feel, good phone",2
BLU Energy X LTE - 4000 mAh Super Battery - GSM Unlocked - Gold,4,IT is a good phone for the price.,3
BLU Energy X Plus Smartphone - With 4000 mAh Super Battery- Global GSM Unlocked - Grey,1,I bought this phone and it isn't working,0
BLU Energy X Plus Smartphone - With 4000 mAh Super Battery- Global GSM Unlocked - Grey,5,I love this phone its good for the price,1
BLU Energy X Plus Smartphone - With 4000 mAh Super Battery- Global GSM Unlocked - Grey,5,"This is a great phone and worth every penny if not more. It is fast, has great sound, and the screen is amazing. The best thing about it the is the battery life! I can use for at least 2 days (more depending light use) without having to charge it. My family has used both of the two top smart phones but we all have slowly turned to BLU because of the quialty and price.",2
BLU Energy X Plus Smartphone - With 4000 mAh Super Battery- Global GSM Unlocked - Grey,5,Excelente,3
BLU Energy X Plus Smartphone - With 4000 mAh Super Battery- US GSM Unlocked - Grey,5,I love this phone its good for the price,0
BLU Energy X Plus Smartphone - With 4000 mAh Super Battery- US GSM Unlocked - Grey,5,Excelente,1
BLU Energy X Plus Smartphone - With 4000 mAh Super Battery- US GSM Unlocked - Grey,5,"Great phone - Better than I expected for the price. Fast and superb battery life. I tend to use my phones a lot; videos, music, gaming, social media, online shopping, you name it. Even with my laptop next to me i still tend to just grab my phone and fulfill my need. And this phone holds up to the task with minimal battery consumption. I've went almost 2 whole days without charge and only brought the battery to 28% - not to mention how quickly it charges. Screen is pretty decent as well as the camera. The front facing flash is a plus +++ and the front camera is up to par. The dual sim also works well for my situation. Very sleek and not bulky and heavy. I'm still messing around with the other features and enjoying all the options. Even the hidden private storage...;) People see this phone and constantly ask, ""Wow, is that a Blu?"" My response - with pride, ""Yup, the Energy X Plus!"" :)",2
BLU Energy X Plus Smartphone - With 4000 mAh Super Battery- US GSM Unlocked - Grey,1,I bought this phone and it isn't working,3
BLU Energy X Plus Smartphone - With 4000 mAh Super Battery- US GSM Unlocked - Silver,5,"Great phone - Better than I expected for the price. Fast and superb battery life. I tend to use my phones a lot; videos, music, gaming, social media, online shopping, you name it. Even with my laptop next to me i still tend to just grab my phone and fulfill my need. And this phone holds up to the task with minimal battery consumption. I've went almost 2 whole days without charge and only brought the battery to 28% - not to mention how quickly it charges. Screen is pretty decent as well as the camera. The front facing flash is a plus +++ and the front camera is up to par. The dual sim also works well for my situation. Very sleek and not bulky and heavy. I'm still messing around with the other features and enjoying all the options. Even the hidden private storage...;) People see this phone and constantly ask, ""Wow, is that a Blu?"" My response - with pride, ""Yup, the Energy X Plus!"" :)",0
BLU Energy X Plus Smartphone - With 4000 mAh Super Battery- US GSM Unlocked - Silver,5,Excelente,1
BLU Energy X Plus Smartphone - With 4000 mAh Super Battery- US GSM Unlocked - Silver,5,I love this phone its good for the price,2
BLU Energy X Plus Smartphone - With 4000 mAh Super Battery- US GSM Unlocked - Silver,1,I bought this phone and it isn't working,3
BLU Jenny II T177 Unlocked GSM Dual-SIM Cell Phone - Black/Blue,4,"This is a very nice basic unlocked phone with 2 sim slots (regular large sim cards). It's mainly for making calls, good sound, doesn't drop calls. Strangely it does not have many ringtones. You can text and browse, too---but the speed is slow. Perfect backup",0
BLU Jenny II T177 Unlocked GSM Dual-SIM Cell Phone - Black/Blue,5,Excellent,1
BLU Jenny II T177 Unlocked GSM Dual-SIM Cell Phone - Black/Blue,5,"Excellent phone... Little, comfortable. Its a perfect basic phone",2
BLU Jenny II T177 Unlocked GSM Dual-SIM Cell Phone - Black/Blue,5,Good product. And fast delivery.,3
BLU Jenny II T177 Unlocked GSM Dual-SIM Cell Phone - Black/Red,4,Ok.. Bought it for international travel and it is working fine...,0
BLU Jenny II T177 Unlocked GSM Dual-SIM Cell Phone - Black/Red,5,Excellent,1
BLU Jenny II T177 Unlocked GSM Dual-SIM Cell Phone - Black/Red,4,"This is a very nice basic unlocked phone with 2 sim slots (regular large sim cards). It's mainly for making calls, good sound, doesn't drop calls. Strangely it does not have many ringtones. You can text and browse, too---but the speed is slow. Perfect backup",2
BLU Jenny II T177 Unlocked GSM Dual-SIM Cell Phone - Black/Red,5,"Excellent phone... Little, comfortable. Its a perfect basic phone",3
BLU Jenny TV 2.8 T276T Unlocked GSM Dual-SIM Cell Phone w/ 1.3MP Camera - Unlocked Cell Phones - Retail Packaging - Black Blue,1,This is very junk product... with in 3 months the mother board got dameged... don't but this mobile.. waste of your money to buy this.,0
BLU Jenny TV 2.8 T276T Unlocked GSM Dual-SIM Cell Phone w/ 1.3MP Camera - Unlocked Cell Phones - Retail Packaging - Black Blue,5,excelente,1
BLU Jenny TV 2.8 T276T Unlocked GSM Dual-SIM Cell Phone w/ 1.3MP Camera - Unlocked Cell Phones - Retail Packaging - Black Blue,5,excellent product,2
BLU Jenny TV 2.8 T276T Unlocked GSM Dual-SIM Cell Phone w/ 1.3MP Camera - Unlocked Cell Phones - Retail Packaging - Black Blue,4,"Nice phone for the price, the volume on calls are a little low, but for the price it works great.",3
BLU Jenny TV 2.8 T276T Unlocked GSM Dual-SIM Cell Phone w/ 1.3MP Camera - Unlocked Cell Phones - Retail Packaging - Black Red,4,recomiendo excelente producto,0
BLU Jenny TV 2.8 T276T Unlocked GSM Dual-SIM Cell Phone w/ 1.3MP Camera - Unlocked Cell Phones - Retail Packaging - Black Red,5,Excellent low-cost phone,1
BLU Jenny TV 2.8 T276T Unlocked GSM Dual-SIM Cell Phone w/ 1.3MP Camera - Unlocked Cell Phones - Retail Packaging - Black Red,5,excelente,2
